--------- beginning of main
06-22 18:24:53.255  5707 15596 W GlsClientGrpc: Voilatile gRPC failure INVALID_ARGUMENT: Application credential header not valid. Please fix the client to pass a valid application credential header. [CONTEXT service_id=6 ]
06-22 18:24:53.255  5707 15596 W GlsClientGrpc: jlsp: INVALID_ARGUMENT: Application credential header not valid. Please fix the client to pass a valid application credential header.
06-22 18:28:12.965   700   711 I ndroid.systemui: Background concurrent copying GC freed 345386(18MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 77us,50us total 109.594ms
06-22 18:28:15.628   500   509 I system_server: Background young concurrent copying GC freed 295615(22MB) AllocSpace objects, 6(120KB) LOS objects, 40% free, 30MB/51MB, paused 2.526ms,249us total 183.353ms
06-22 18:28:20.482   700   711 I ndroid.systemui: Background concurrent copying GC freed 353940(18MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 77us,56us total 110.906ms
06-22 18:28:21.232 14609 14681 I Finsky:background: [54] Stats for Executor: bgExecutor vqs@3ec390f[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 42]
06-22 18:28:21.286 14609 14681 I Finsky:background: [54] Stats for Executor: LightweightExecutor vqs@5910d9c[Running, pool size = 3, active threads = 0, queued tasks = 0, completed tasks = 15]
06-22 18:28:21.465 14609 14681 I Finsky:background: [54] Stats for Executor: BlockingExecutor vqs@39083a5[Running, pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 1]
06-22 18:28:21.908   700   957 D EGL_emulation: app_time_stats: avg=20000.45ms min=20000.45ms max=20000.45ms count=1
06-22 18:28:22.240   700   711 I ndroid.systemui: Background concurrent copying GC freed 361455(18MB) AllocSpace objects, 1(20KB) LOS objects, 49% free, 16MB/33MB, paused 2.825ms,767us total 118.902ms
06-22 18:28:25.777  2632  2632 W ThreadPoolForeg: type=1400 audit(0.0:1757): avc: denied { write } for name="traced_producer" dev="tmpfs" ino=648 scontext=u:r:gmscore_app:s0:c512,c768 tcontext=u:object_r:traced_producer_socket:s0 tclass=sock_file permissive=0 app=com.google.android.gms
06-22 18:28:26.178   700   711 I ndroid.systemui: Background concurrent copying GC freed 359823(18MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 17MB/34MB, paused 85us,58us total 107.565ms
06-22 18:28:26.539 15058 15091 I Finsky  : [56] Stats for Executor: LightweightExecutor vqs@e4d2b47[Running, pool size = 3, active threads = 0, queued tasks = 0, completed tasks = 211]
06-22 18:28:26.577 15058 15091 I Finsky  : [56] Stats for Executor: BlockingExecutor vqs@9f53f74[Running, pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 28]
06-22 18:28:26.624 15058 15091 I Finsky  : [56] Stats for Executor: bgExecutor vqs@e798c9d[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 170]
06-22 18:28:34.881  1527  1527 W ThreadPoolForeg: type=1400 audit(0.0:1758): avc: denied { write } for name="traced_producer" dev="tmpfs" ino=648 scontext=u:r:gmscore_app:s0:c512,c768 tcontext=u:object_r:traced_producer_socket:s0 tclass=sock_file permissive=0 app=com.google.android.gms
06-22 18:28:35.391   700   711 I ndroid.systemui: Background concurrent copying GC freed 366046(19MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 77us,277us total 118.121ms
06-22 18:28:40.074   700   711 I ndroid.systemui: Background concurrent copying GC freed 362001(19MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 78us,56us total 120.354ms
06-22 18:28:40.577  5707  5707 W ThreadPoolForeg: type=1400 audit(0.0:1759): avc: denied { write } for name="traced_producer" dev="tmpfs" ino=648 scontext=u:r:gmscore_app:s0:c512,c768 tcontext=u:object_r:traced_producer_socket:s0 tclass=sock_file permissive=0 app=com.google.android.gms
06-22 18:28:41.910   700   957 D EGL_emulation: app_time_stats: avg=20001.90ms min=20001.90ms max=20001.90ms count=1
06-22 18:28:42.565   700   711 I ndroid.systemui: Background concurrent copying GC freed 359107(18MB) AllocSpace objects, 1(20KB) LOS objects, 49% free, 16MB/33MB, paused 75us,57us total 108.965ms
06-22 18:28:46.454   700   711 I ndroid.systemui: Background concurrent copying GC freed 358061(18MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 76us,464us total 116.179ms
06-22 18:28:51.873   700   711 I ndroid.systemui: Background concurrent copying GC freed 357793(18MB) AllocSpace objects, 0(0B) LOS objects, 50% free, 16MB/32MB, paused 75us,37us total 101.239ms
06-22 18:28:53.347  5707  5774 W Settings: Setting airplane_mode_on has moved from android.provider.Settings.System to android.provider.Settings.Global, returning read-only value.
06-22 18:28:53.375  5707 15596 W SystemServiceRegistry: No service published for: wifirtt
06-22 18:28:54.179   700   711 I ndroid.systemui: Background concurrent copying GC freed 342465(17MB) AllocSpace objects, 0(0B) LOS objects, 50% free, 17MB/34MB, paused 801us,61us total 123.484ms
06-22 18:28:54.196   500  2311 D WifiNl80211Manager: Scan result ready event
06-22 18:28:54.196   500  2311 D WifiNative: Scan result ready event
06-22 18:28:54.215  5707 15596 I FrewleTileCacheManagerV: (REDACTED) Fetched %d AP models from cache
06-22 18:28:54.228  5707  5774 I ActivityScheduler: nextTriggerTime: 13530515, in 116964ms, detectorType: 39, FULL_TYPE alarmWindowMillis: 80000
06-22 18:28:55.777  2632  2632 W ThreadPoolForeg: type=1400 audit(0.0:1760): avc: denied { write } for name="traced_producer" dev="tmpfs" ino=648 scontext=u:r:gmscore_app:s0:c512,c768 tcontext=u:object_r:traced_producer_socket:s0 tclass=sock_file permissive=0 app=com.google.android.gms
06-22 18:28:55.849   700   711 I ndroid.systemui: Background concurrent copying GC freed 368381(19MB) AllocSpace objects, 0(0B) LOS objects, 50% free, 16MB/33MB, paused 75us,57us total 108.375ms
06-22 18:29:00.037   700   957 D EGL_emulation: app_time_stats: avg=18127.22ms min=18127.22ms max=18127.22ms count=1
06-22 18:29:00.047  1425  1723 I AiAiEcho: Predicting[0]: 
06-22 18:29:00.048  1425  1723 I AiAiEcho: Ranked targets strategy: SORT, count: 0, ranking metadata: 
06-22 18:29:00.051  1425  1723 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface lockscreen with targets# 0
06-22 18:29:00.053  1425  1723 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface home with targets# 0
06-22 18:29:00.054  1425  1723 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface media_data_manager with targets# 0
06-22 18:29:00.063   700   700 D SsMediaDataProvider: Forwarding Smartspace updates []
06-22 18:29:01.907   700   957 D EGL_emulation: app_time_stats: avg=1867.85ms min=1867.85ms max=1867.85ms count=1
06-22 18:29:02.164   700   711 I ndroid.systemui: Background young concurrent copying GC freed 303045(15MB) AllocSpace objects, 1(20KB) LOS objects, 46% free, 18MB/33MB, paused 13.466ms,3.885ms total 87.773ms
06-22 18:29:02.971   700   711 I ndroid.systemui: Background concurrent copying GC freed 360626(19MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 92us,516us total 131.303ms
06-22 18:29:04.885  1527  1527 W ThreadPoolForeg: type=1400 audit(0.0:1761): avc: denied { write } for name="traced_producer" dev="tmpfs" ino=648 scontext=u:r:gmscore_app:s0:c512,c768 tcontext=u:object_r:traced_producer_socket:s0 tclass=sock_file permissive=0 app=com.google.android.gms
06-22 18:29:05.670   500   509 I system_server: Background young concurrent copying GC freed 291892(22MB) AllocSpace objects, 4(80KB) LOS objects, 43% free, 29MB/51MB, paused 1.057ms,185us total 133.198ms
06-22 18:29:09.909   700   711 I ndroid.systemui: Background concurrent copying GC freed 360606(19MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 51us,490us total 120.898ms
06-22 18:29:10.601  5707  5707 W ThreadPoolForeg: type=1400 audit(0.0:1762): avc: denied { write } for name="traced_producer" dev="tmpfs" ino=648 scontext=u:r:gmscore_app:s0:c512,c768 tcontext=u:object_r:traced_producer_socket:s0 tclass=sock_file permissive=0 app=com.google.android.gms
06-22 18:29:14.483   700   711 I ndroid.systemui: Background concurrent copying GC freed 354807(18MB) AllocSpace objects, 0(0B) LOS objects, 49% free, 16MB/33MB, paused 75us,52us total 113.391ms
06-22 18:29:18.363   700   711 I ndroid.systemui: Background concurrent copying GC freed 356666(18MB) AllocSpace objects, 0(0B) LOS objects, 50% free, 16MB/33MB, paused 181us,73us total 121.794ms
